gene,drug,interaction
843,11,1
463,7333,1
463,3176,1
108,7923,1
684,5760,1
465,5760,1
466,5828,1
704,6576,1
55,3526,1
239,1500,1
239,1493,1
1018,7925,1
153,1502,1
153,5771,1
10,1503,1
948,7926,1
412,7927,1
1144,5782,1
929,7881,1
55,7928,1
242,1915,1
708,7929,1
708,7354,1
708,3370,1
1565,7930,1
1220,7931,1
1220,7932,1
583,2083,1
471,7933,1
251,7934,1
251,6348,1
1672,7935,1
705,7936,1
705,7937,1
278,7385,1
11,86,1
11,1834,1
11,26,1
1233,7316,1
577,7938,1
874,7801,1
512,5854,1
512,1604,1
512,1605,1
511,1603,1
511,1603,1
283,7939,1
963,1604,1
8,7940,1
8,7941,1
513,7942,1
513,1931,1
515,7250,1
584,5857,1
667,7944,1
78,7625,1
398,7945,1
398,7946,1
78,7946,1
517,1376,1
517,7947,1
519,1727,1
570,7948,1
570,7949,1
522,1762,1
120,7950,1
120,7951,1
120,7952,1
292,7953,1
526,1768,1
13,1831,1
890,7651,1
545,7955,1
546,2143,1
906,6620,1
3,1832,1
1167,1836,1
648,1853,1
550,7327,1
325,7959,1
90,7427,1
325,7960,1
90,7428,1
4,1853,1
326,1854,1
723,7961,1
551,3556,1
1673,7963,1
557,7965,1
901,1868,1
1656,6147,1
380,7967,1
1674,1858,1
1675,7968,1
329,7969,1
986,3590,1
380,7970,1
332,6151,1
93,3720,1
375,7972,1
1039,7973,1
729,423,1
24,423,1
24,6170,1
24,6167,1
563,7976,1
1272,178,1
96,1207,1
96,7208,1
25,3003,1
25,3005,1
25,112,1
28,7255,1
171,7255,1
21,7977,1
172,7978,1
172,7979,1
172,22,1
29,5382,1
419,7508,1
1676,7981,1
176,5817,1
178,7509,1
178,7982,1
178,18,1
72,1922,1
72,7509,1
70,2353,1
17,193,1
17,1270,1
17,3568,1
179,7983,1
179,2361,1
422,7984,1
181,5399,1
181,93,1
73,5390,1
182,4744,1
931,7985,1
1053,7220,1
184,7986,1
1053,7987,1
672,7906,1
185,1244,1
185,7525,1
186,7988,1
1371,7989,1
1371,7699,1
1054,1918,1
139,7990,1
1677,6700,1
139,7991,1
139,7721,1
188,7992,1
188,7993,1
188,7994,1
188,7995,1
191,6346,1
191,7996,1
1135,7997,1
1678,3036,1
595,7998,1
693,7999,1
196,8000,1
937,19,1
198,8001,1
747,8002,1
202,8004,1
202,3051,1
74,7738,1
1463,63,1
204,5429,1
206,7893,1
206,2012,1
206,7302,1
205,7302,1
205,8006,1
207,7304,1
1061,7302,1
140,4013,1
140,5429,1
1464,8008,1
1138,8010,1
30,8011,1
30,8012,1
601,8013,1
162,8015,1
214,1250,1
578,1223,1
61,8016,1
61,1243,1
768,8017,1
1317,7874,1
218,8018,1
48,8019,1
48,8020,1
457,8022,1
457,8023,1
1142,8024,1
1679,7749,1
1141,8025,1
221,8026,1
1680,8028,1
605,8029,1
223,8030,1
223,8024,1
223,4083,1
136,7751,1
136,3090,1
150,1547,1
54,7868,1
54,3422,1
54,7,1
54,7411,1
228,8031,1
247,4097,1
228,8033,1
229,8034,1
229,8035,1
230,1406,1
231,1465,1
231,1478,1
945,1433,1
231,11,1
231,2146,1
466,8040,1
247,8041,1
466,8042,1
466,5824,1
55,6576,1
238,1493,1
238,5766,1
359,8044,1
613,1497,1
390,8045,1
390,8046,1
1313,3246,1
241,7472,1
243,3255,1
62,1512,1
615,1512,1
62,3255,1
249,8047,1
1682,1594,1
1683,7,1
77,1250,1
247,8049,1
794,4097,1
249,8050,1
249,8052,1
310,7470,1
1684,8053,1
249,8054,1
137,8055,1
316,8057,1
547,8041,1
321,8059,1
321,7956,1
151,8060,1
117,102,1
1685,8061,1
1094,7464,1
1094,1594,1
644,1377,1
324,1588,1
1686,3576,1
907,7834,1
575,8063,1
575,8064,1
977,8065,1
117,8066,1
575,8067,1
1687,8068,1
325,7428,1
4,102,1
1042,3584,1
555,1918,1
984,8069,1
1097,8070,1
1261,1594,1
380,7689,1
558,2338,1
332,7458,1
559,2338,1
334,1555,1
1039,1418,1
1039,8071,1
918,1433,1
1100,8073,1
337,7692,1
905,3601,1
91,6183,1
91,8074,1
91,1700,1
1283,3417,1
257,8075,1
119,95,1
0,7310,1
406,1553,1
1077,7432,1
413,8076,1
413,1869,1
990,8077,1
1080,1376,1
1080,3436,1
266,95,1
623,7785,1
954,8078,1
771,7672,1
571,7209,1
993,1377,1
271,8079,1
271,8080,1
271,8081,1
274,8082,1
98,152,1
81,5823,1
81,7791,1
275,8084,1
1083,5830,1
22,3497,1
22,1913,1
22,3506,1
158,7794,1
158,1591,1
143,401,1
143,1920,1
276,3492,1
276,2348,1
276,1594,1
276,198,1
276,1591,1
277,5840,1
1528,1376,1
23,7385,1
36,2999,1
36,1243,1
36,8087,1
36,8088,1
513,1687,1
66,7457,1
66,8089,1
66,3006,1
66,86,1
66,7710,1
52,86,1
52,3003,1
52,8090,1
25,180,1
28,3001,1
171,7251,1
172,1250,1
172,1258,1
285,8092,1
1688,7981,1
53,3011,1
420,5383,1
53,5383,1
89,7715,1
515,8093,1
89,1278,1
179,8094,1
820,39,1
289,5862,1
285,39,1
423,8095,1
423,8096,1
427,1555,1
181,2354,1
181,1335,1
181,8097,1
354,8098,1
752,3539,1
772,1396,1
772,8100,1
37,8101,1
830,5426,1
998,178,1
832,8102,1
74,7297,1
387,3539,1
564,8103,1
1012,8017,1
154,6114,1
1521,63,1
387,1556,1
1522,63,1
204,8005,1
836,8104,1
449,1404,1
449,7555,1
291,8107,1
762,1427,1
762,8108,1
214,1243,1
214,1243,1
214,1217,1
214,8016,1
214,8109,1
293,8110,1
791,7316,1
1109,7246,1
473,5802,1
1689,6358,1
1321,3414,1
1148,7597,1
853,3444,1
1348,1929,1
477,1533,1
297,8112,1
855,7314,1
339,35,1
409,3419,1
409,7778,1
409,4082,1
409,8113,1
479,1340,1
298,8114,1
409,7602,1
409,4308,1
409,95,1
479,4082,1
479,8113,1
27,4083,1
259,7605,1
1253,8115,1
110,7461,1
260,7461,1
406,7461,1
486,8116,1
486,1869,1
994,1871,1
1077,1386,1
1538,1871,1
1224,8117,1
489,8118,1
863,3445,1
805,1560,1
297,8114,1
353,3552,1
274,8121,1
98,8122,1
866,8123,1
180,152,1
15,8124,1
298,1399,1
494,152,1
494,8126,1
15,8127,1
165,3975,1
15,8130,1
15,8131,1
495,4193,1
15,7186,1
499,8132,1
499,7414,1
502,8133,1
501,5826,1
69,5926,1
134,4087,1
868,1575,1
299,2145,1
1690,1577,1
1507,95,1
148,6617,1
347,8136,1
508,1314,1
1691,195,1
1692,1314,1
43,8137,1
508,8138,1
812,3079,1
872,1314,1
683,8140,1
683,8141,1
22,5840,1
22,7381,1
22,1592,1
22,8142,1
634,5795,1
158,1588,1
158,1920,1
76,7796,1
76,8144,1
51,3420,1
681,8145,1
161,2,1
1693,7806,1
148,1578,1
300,3553,1
582,8147,1
1527,8149,1
106,8150,1
1236,7636,1
881,2031,1
533,8151,1
533,6048,1
884,1746,1
389,69,1
306,8152,1
1594,5967,1
1034,8153,1
137,1825,1
540,8154,1
542,7226,1
542,8155,1
542,8156,1
660,7738,1
352,8157,1
383,8158,1
361,7827,1
13,6117,1
160,8159,1
16,8160,1
